,ElectDist,Reported %,Nicola (Democratic),Jeremy (Democratic),Chris (Republican >:) ),WRITE-IN,AD,ED
409,29047,0.9123186163130996,43.0,45.0,58.0,0.0,29,47
410,29048,0.5494041847450396,69.0,6.0,25.0,2.0,29,48
411,29049,0.07227769967106856,76.0,12.0,28.0,1.0,29,49
412,29050,0.39140948425087285,25.0,17.0,27.0,4.0,29,50
413,29051,0.16202118249180286,23.0,29.0,10.0,4.0,29,51
414,29052,0.7056451919157258,95.0,67.0,20.0,2.0,29,52
415,29053,0.252740602227462,77.0,41.0,56.0,3.0,29,53
416,29054,0.3472834966470565,8.0,35.0,36.0,3.0,29,54
417,29055,0.41891018082189513,89.0,79.0,47.0,2.0,29,55
418,29056,0.7484074243663879,78.0,5.0,40.0,1.0,29,56
419,29057,0.24194196554228387,78.0,54.0,38.0,3.0,29,57
420,29058,0.44405315902261233,65.0,58.0,24.0,0.0,29,58
421,29059,0.1874305866017274,38.0,67.0,3.0,3.0,29,59
422,29060,0.7894752612777933,72.0,28.0,38.0,4.0,29,60
423,29061,0.17507377758557552,8.0,79.0,36.0,4.0,29,61
424,29062,0.2607427114680403,71.0,17.0,7.0,3.0,29,62
425,29063,0.5907761081323821,70.0,33.0,16.0,0.0,29,63
426,29064,0.07230184991165423,38.0,2.0,0.0,4.0,29,64
427,29065,0.7591007967238691,95.0,47.0,54.0,4.0,29,65
428,29066,0.17007859644743906,9.0,12.0,44.0,4.0,29,66
429,30001,0.4039594900842376,45.0,8.0,3.0,2.0,30,1
430,30002,0.010592333685862099,64.0,27.0,7.0,2.0,30,2
431,30003,0.16954723951224104,9.0,13.0,58.0,3.0,30,3
432,30004,0.5015330045375761,93.0,57.0,53.0,2.0,30,4
433,30005,0.23369502604332115,55.0,44.0,20.0,1.0,30,5
434,30006,0.9720244594449997,73.0,1.0,34.0,4.0,30,6
435,30007,0.8353541058615639,2.0,15.0,22.0,2.0,30,7
436,30008,0.012536824483212805,82.0,63.0,39.0,0.0,30,8
437,30009,0.6403852361500443,2.0,20.0,1.0,5.0,30,9
438,30010,0.15977549790044798,51.0,23.0,14.0,2.0,30,10
439,30011,0.13484998525093927,52.0,21.0,10.0,1.0,30,11
440,30012,0.5032771138235803,62.0,21.0,14.0,5.0,30,12
441,30013,0.043698749241198986,64.0,24.0,44.0,5.0,30,13
442,30014,0.7357315587339672,79.0,5.0,56.0,2.0,30,14
443,30015,0.7180769471218276,99.0,15.0,19.0,4.0,30,15
444,30016,0.3707543682289126,83.0,52.0,47.0,1.0,30,16
445,30017,0.7653320189599037,86.0,60.0,26.0,2.0,30,17
446,30018,0.29520363312744036,22.0,15.0,59.0,0.0,30,18
447,30019,0.02192699145189314,28.0,11.0,54.0,1.0,30,19
448,30020,0.7728360840794348,77.0,12.0,15.0,3.0,30,20
449,30021,0.4599007092364942,24.0,34.0,52.0,3.0,30,21
450,30022,0.7381042226648298,23.0,29.0,40.0,0.0,30,22
451,30023,0.7413111329531831,9.0,20.0,39.0,4.0,30,23
452,30024,0.07476737628809293,37.0,20.0,56.0,2.0,30,24
453,30025,0.49543191832235034,39.0,26.0,28.0,5.0,30,25
454,30026,0.04119659112185192,2.0,78.0,18.0,5.0,30,26
455,30027,0.9358999228498593,60.0,52.0,27.0,1.0,30,27
456,30028,0.8790603561240748,96.0,26.0,32.0,4.0,30,28
457,30029,0.1804575823092518,18.0,9.0,60.0,5.0,30,29
458,30030,0.5446480439949758,72.0,14.0,36.0,1.0,30,30
459,30031,0.27079874932841574,10.0,56.0,59.0,1.0,30,31
460,30032,0.9379948622440384,70.0,41.0,15.0,0.0,30,32
461,30033,0.6520572098424141,33.0,3.0,28.0,0.0,30,33
462,30034,0.6118054865641882,28.0,73.0,45.0,5.0,30,34
463,30035,0.8887461563373099,70.0,80.0,40.0,4.0,30,35
464,30036,0.4788946768792912,16.0,12.0,12.0,4.0,30,36
465,30037,0.97486408587543,25.0,32.0,1.0,3.0,30,37
466,30038,0.6051238523963954,30.0,39.0,56.0,2.0,30,38
467,30039,0.9243668781517725,66.0,15.0,14.0,1.0,30,39
468,30040,0.49064754579288494,42.0,72.0,56.0,3.0,30,40
469,30041,0.12659804797541918,21.0,57.0,37.0,3.0,30,41
470,30042,0.6715722051420066,77.0,26.0,34.0,0.0,30,42
471,30043,0.6522077783733984,79.0,13.0,32.0,5.0,30,43
472,30044,0.2687625451514868,35.0,42.0,56.0,5.0,30,44
473,30045,0.7858944277468,29.0,10.0,15.0,2.0,30,45
474,30046,0.11845665763383284,73.0,61.0,59.0,1.0,30,46
475,30047,0.2566117130241481,41.0,38.0,50.0,3.0,30,47
476,30048,0.3633715996960203,70.0,75.0,39.0,2.0,30,48
477,30049,0.7549204140687188,45.0,18.0,59.0,2.0,30,49
478,30050,0.19626074736959231,87.0,59.0,28.0,2.0,30,50
479,30051,0.9262806526256109,49.0,22.0,29.0,0.0,30,51
480,30052,0.5566856865762082,66.0,5.0,40.0,3.0,30,52
481,30053,0.9042093089797586,69.0,66.0,16.0,3.0,30,53
482,30054,0.29258973447844816,62.0,29.0,55.0,2.0,30,54
483,30055,0.0838832761704158,57.0,35.0,34.0,5.0,30,55
484,30056,0.6976787657265767,15.0,73.0,33.0,0.0,30,56
485,31001,0.8835111956148581,81.0,40.0,25.0,4.0,31,1
486,31002,0.18704411502029128,0.0,50.0,19.0,3.0,31,2
487,31003,0.6034843821435598,45.0,76.0,27.0,1.0,31,3
488,31004,0.3472253507903972,12.0,4.0,57.0,4.0,31,4
489,31005,0.6742675241948621,42.0,30.0,32.0,1.0,31,5
490,31006,0.3957880993790708,78.0,44.0,41.0,2.0,31,6
491,31007,0.663348662339365,48.0,6.0,12.0,1.0,31,7
492,31008,0.7513670731018153,43.0,58.0,16.0,4.0,31,8
493,31009,0.7902592461546132,38.0,4.0,50.0,4.0,31,9
494,31010,0.678585611484432,81.0,9.0,43.0,4.0,31,10
495,31011,0.30597577108565144,98.0,32.0,0.0,4.0,31,11
496,31012,0.20522610415863307,22.0,19.0,54.0,2.0,31,12
497,31013,0.7637977004153662,46.0,22.0,54.0,4.0,31,13
498,31014,0.17390940276420108,31.0,26.0,21.0,3.0,31,14
499,31015,0.9643297767424343,52.0,30.0,49.0,4.0,31,15
500,31016,0.2097830661119865,14.0,39.0,27.0,1.0,31,16
501,31017,0.154639867534076,54.0,25.0,48.0,3.0,31,17
502,31018,0.5842256826297041,61.0,71.0,33.0,4.0,31,18
503,31019,0.2780186710084779,77.0,8.0,43.0,2.0,31,19
504,31020,0.6010449033794206,3.0,31.0,3.0,3.0,31,20
505,31021,0.2441839400537945,63.0,77.0,25.0,4.0,31,21
506,31022,0.5934064181415518,32.0,46.0,39.0,0.0,31,22
507,31023,0.9079308683555078,90.0,26.0,26.0,2.0,31,23
508,31024,0.9901116489719161,25.0,45.0,48.0,3.0,31,24
509,31025,0.9559866724580108,85.0,10.0,16.0,4.0,31,25
510,31026,0.9427179624473941,77.0,73.0,54.0,4.0,31,26
511,31027,0.7651136365570169,90.0,40.0,55.0,4.0,31,27
512,31028,0.1778835771051417,28.0,63.0,10.0,2.0,31,28
513,31029,0.6492768146800681,15.0,24.0,18.0,2.0,31,29
514,31030,0.2282449442044805,25.0,16.0,18.0,5.0,31,30
515,31031,0.18672451898258946,58.0,55.0,1.0,2.0,31,31
516,31032,0.2114187122641248,5.0,68.0,31.0,5.0,31,32
517,31033,0.8530037530037344,61.0,62.0,32.0,3.0,31,33
518,31034,0.20366569876876817,95.0,46.0,41.0,1.0,31,34
519,31035,0.03824364692550197,39.0,31.0,11.0,1.0,31,35
520,31036,0.5340128690778738,82.0,19.0,52.0,0.0,31,36
521,31037,0.73650559826165,49.0,52.0,53.0,2.0,31,37
522,31038,0.9263292236729589,55.0,52.0,11.0,0.0,31,38
523,31039,0.8687821930590967,90.0,15.0,53.0,1.0,31,39
524,31040,0.9184657086458679,36.0,45.0,45.0,1.0,31,40
525,31041,0.9433371767216774,36.0,58.0,8.0,1.0,31,41
526,31042,0.15096553361271414,52.0,37.0,21.0,5.0,31,42
527,31043,0.7657744824670178,55.0,65.0,54.0,4.0,31,43
528,31044,0.4922387211328275,6.0,78.0,28.0,2.0,31,44
529,31045,0.5860348141516356,42.0,8.0,51.0,3.0,31,45
530,31046,0.6271373759556487,95.0,67.0,11.0,4.0,31,46
531,31047,0.3292488603851552,72.0,53.0,46.0,5.0,31,47
532,31048,0.25520060883061835,23.0,0.0,2.0,3.0,31,48
533,31049,0.3135050248485767,14.0,16.0,36.0,3.0,31,49
534,31050,0.4283293318084337,71.0,2.0,54.0,3.0,31,50
535,31051,0.013274735606260912,89.0,7.0,27.0,4.0,31,51
536,31052,0.9503304147422678,48.0,66.0,57.0,4.0,31,52
537,31053,0.7207110499111468,44.0,49.0,44.0,5.0,31,53
538,31054,0.4681864007089459,82.0,63.0,24.0,3.0,31,54
539,31055,0.8319551970613658,22.0,13.0,51.0,1.0,31,55
540,31056,0.45210053523449256,40.0,3.0,54.0,2.0,31,56
541,31057,0.46445174111951015,78.0,15.0,53.0,1.0,31,57
542,32001,0.748819315477951,44.0,39.0,0.0,2.0,32,1
543,32002,0.1901774586308731,89.0,12.0,13.0,1.0,32,2
544,32003,0.6868064069196681,51.0,54.0,37.0,3.0,32,3
545,32004,0.6381683620940284,91.0,61.0,28.0,4.0,32,4
546,32005,0.849590252506396,54.0,43.0,50.0,1.0,32,5
547,32006,0.6525232181041941,36.0,6.0,0.0,2.0,32,6
548,32007,0.4637137678789133,49.0,69.0,22.0,5.0,32,7
549,32008,0.3396665617329372,42.0,28.0,42.0,4.0,32,8
550,32009,0.24691940017831582,33.0,28.0,29.0,3.0,32,9
551,32010,0.012959322324936684,27.0,13.0,29.0,2.0,32,10
552,32011,0.41411823197010633,36.0,16.0,43.0,4.0,32,11
553,32012,0.051210042826036806,80.0,65.0,56.0,2.0,32,12
554,32013,0.0778368747578203,5.0,37.0,13.0,2.0,32,13
555,32014,0.2423007556538087,8.0,6.0,32.0,3.0,32,14
556,32015,0.636724327919848,65.0,80.0,24.0,0.0,32,15
557,32016,0.23867906707853226,95.0,72.0,54.0,4.0,32,16
558,32017,0.3255144003767667,16.0,37.0,60.0,3.0,32,17
559,32018,0.3860209506674346,31.0,38.0,24.0,2.0,32,18
560,32019,0.09769097385845782,73.0,52.0,59.0,3.0,32,19
561,32020,0.0011667556951101554,23.0,53.0,2.0,4.0,32,20
562,32021,0.15886917086230945,98.0,34.0,24.0,2.0,32,21
563,32022,0.40201819502125036,24.0,80.0,31.0,2.0,32,22
564,32023,0.41410328556351317,86.0,7.0,38.0,1.0,32,23
565,32024,0.3950089070317112,26.0,45.0,51.0,1.0,32,24
566,32025,0.009564746972482663,59.0,43.0,36.0,3.0,32,25
567,32026,0.7909819086938138,38.0,65.0,43.0,2.0,32,26
568,32027,0.5855170746129249,63.0,60.0,57.0,3.0,32,27
569,32028,0.9911698658836112,100.0,57.0,37.0,5.0,32,28
570,32029,0.6442672301258926,78.0,63.0,17.0,1.0,32,29
571,32030,0.5619572204980133,61.0,38.0,49.0,0.0,32,30
572,32031,0.9448266860444418,87.0,4.0,51.0,3.0,32,31
573,32032,0.6564738741783618,6.0,46.0,49.0,4.0,32,32
574,32033,0.07166250974329458,57.0,59.0,54.0,4.0,32,33
575,32034,0.9783144167962486,92.0,8.0,6.0,2.0,32,34
576,32035,0.6480568357285933,7.0,70.0,26.0,4.0,32,35
577,32036,0.749463387898625,56.0,67.0,2.0,3.0,32,36
578,32037,0.8784606600898087,60.0,50.0,50.0,5.0,32,37
579,32038,0.38433949324969485,40.0,18.0,18.0,3.0,32,38
580,32039,0.7577444477813704,42.0,58.0,8.0,3.0,32,39
581,32040,0.9303461374161665,54.0,51.0,41.0,2.0,32,40
582,32041,0.019088701659821017,11.0,7.0,31.0,0.0,32,41
583,32042,0.7995515016755901,96.0,68.0,37.0,3.0,32,42
584,32043,0.7302108533526014,20.0,56.0,54.0,3.0,32,43
585,32044,0.9150360269491674,2.0,17.0,6.0,2.0,32,44
586,32045,0.7869967726047282,30.0,18.0,26.0,2.0,32,45
587,32046,0.587752202905907,88.0,47.0,42.0,4.0,32,46
588,32047,0.48601927066612727,44.0,55.0,1.0,2.0,32,47
589,32048,0.9299694199474577,83.0,66.0,31.0,2.0,32,48
590,32049,0.8845088989440115,18.0,36.0,15.0,4.0,32,49
591,32050,0.5064411044376399,47.0,37.0,20.0,4.0,32,50
592,32051,0.7627937200728123,32.0,5.0,48.0,4.0,32,51
593,32052,0.44940331722385063,1.0,60.0,8.0,4.0,32,52
594,32053,0.0059927206427532465,29.0,46.0,43.0,1.0,32,53
595,32054,0.8140567657859058,77.0,13.0,58.0,3.0,32,54
596,32055,0.03617037389815203,36.0,11.0,2.0,1.0,32,55
597,32056,0.24056427045171502,56.0,59.0,37.0,5.0,32,56
598,32057,0.5627351447230639,7.0,32.0,18.0,4.0,32,57
599,32058,0.1369995878680852,86.0,59.0,10.0,2.0,32,58
600,32059,0.9040040698631205,11.0,72.0,1.0,2.0,32,59
601,32060,0.19523237026125595,45.0,8.0,33.0,3.0,32,60
602,32061,0.6096921783860113,69.0,33.0,55.0,0.0,32,61
603,32062,0.7645113846099756,11.0,30.0,37.0,1.0,32,62
604,32063,0.9140174583911103,44.0,31.0,56.0,2.0,32,63
605,32064,0.026560572492773882,27.0,2.0,15.0,1.0,32,64
606,32065,0.025097764623291496,51.0,52.0,46.0,5.0,32,65
607,32066,0.17180955213460025,7.0,14.0,45.0,4.0,32,66
608,32067,0.6763627768237837,21.0,38.0,48.0,3.0,32,67
609,33001,0.8715789417925781,81.0,9.0,9.0,2.0,33,1
610,33002,0.5684264780905387,65.0,67.0,12.0,1.0,33,2
611,33003,0.40225177449213945,15.0,72.0,16.0,2.0,33,3
612,33004,0.8310970541161996,99.0,57.0,28.0,2.0,33,4
613,33005,0.9776854970612664,57.0,58.0,46.0,4.0,33,5
614,33006,0.8076423316331485,70.0,53.0,43.0,4.0,33,6
615,33007,0.5405627807424499,96.0,34.0,60.0,1.0,33,7
616,33008,0.5383328061890965,21.0,20.0,34.0,2.0,33,8
617,33009,0.6958740837463976,46.0,18.0,37.0,1.0,33,9
618,33010,0.30034319819307365,47.0,6.0,40.0,5.0,33,10
619,33011,0.2828959508549129,43.0,9.0,33.0,5.0,33,11
620,33012,0.9123765382896689,68.0,24.0,2.0,3.0,33,12
621,33013,0.09725263758953295,41.0,50.0,41.0,1.0,33,13
622,33014,0.937932900417191,81.0,51.0,38.0,1.0,33,14
623,33015,0.3716242375449851,35.0,12.0,54.0,2.0,33,15
624,33016,0.8899393623414706,57.0,43.0,35.0,3.0,33,16
625,33017,0.9576644019913028,58.0,13.0,16.0,4.0,33,17
626,33018,0.04249440728039988,98.0,14.0,29.0,1.0,33,18
627,33019,0.06668104254339569,84.0,30.0,58.0,4.0,33,19
628,33020,0.496277967322615,54.0,55.0,14.0,5.0,33,20
629,33021,0.13075770049794588,89.0,0.0,49.0,3.0,33,21
630,33022,0.6772534942852307,93.0,27.0,56.0,4.0,33,22
631,33023,0.8200653253817829,69.0,67.0,9.0,5.0,33,23
632,33024,0.008599094778528937,14.0,11.0,18.0,1.0,33,24
633,33025,0.14957995715521533,95.0,58.0,38.0,1.0,33,25
634,33026,0.659104833671747,80.0,6.0,22.0,5.0,33,26
635,33027,0.033449332017146616,21.0,45.0,35.0,0.0,33,27
636,33028,0.4504360536611438,84.0,7.0,44.0,5.0,33,28
637,33029,0.3501424963503892,24.0,37.0,49.0,1.0,33,29
638,33030,0.7529601721588741,67.0,4.0,38.0,1.0,33,30
639,33031,0.9352168063127402,74.0,43.0,0.0,3.0,33,31
640,33032,0.1769773947445743,66.0,32.0,44.0,4.0,33,32
641,33033,0.41054930382979116,97.0,34.0,39.0,0.0,33,33
642,33034,0.8965817866819529,93.0,20.0,35.0,3.0,33,34
643,33035,0.7746921054074819,11.0,57.0,43.0,4.0,33,35
644,33036,0.12293395741332858,9.0,72.0,9.0,3.0,33,36
645,33037,0.434451922083379,71.0,60.0,2.0,1.0,33,37
646,33038,0.19104589588466847,60.0,47.0,58.0,4.0,33,38
647,33039,0.02105135542316794,40.0,66.0,47.0,0.0,33,39
648,33040,0.6295443040237623,44.0,71.0,3.0,5.0,33,40
649,33041,0.7488938216776704,19.0,80.0,1.0,0.0,33,41
650,33042,0.26812911625429847,78.0,37.0,46.0,2.0,33,42
651,33043,0.16040355301718934,6.0,71.0,31.0,3.0,33,43
652,33044,0.21127711254455672,61.0,62.0,59.0,0.0,33,44
653,33045,0.6604029942333176,42.0,20.0,19.0,2.0,33,45
654,33046,0.08890802151075439,8.0,46.0,20.0,3.0,33,46
655,33047,0.12470043626676153,59.0,18.0,18.0,3.0,33,47
656,33048,0.3861870869342656,38.0,54.0,4.0,1.0,33,48
657,33049,0.4251357958123595,64.0,57.0,28.0,1.0,33,49
658,33050,0.06091281572550622,12.0,16.0,55.0,2.0,33,50
659,33051,0.24207408167000644,14.0,79.0,59.0,4.0,33,51
660,33052,0.6754876756202436,87.0,63.0,53.0,4.0,33,52
661,33053,0.7158325591517836,14.0,76.0,45.0,3.0,33,53
662,33054,0.4384990121506547,93.0,57.0,52.0,1.0,33,54
663,33055,0.5393191296568631,17.0,57.0,58.0,1.0,33,55
664,33056,0.06868180473570384,66.0,8.0,1.0,4.0,33,56
665,33057,0.07578098292389346,39.0,29.0,1.0,2.0,33,57
666,33058,0.3800865871512423,76.0,37.0,5.0,3.0,33,58
667,33059,0.24513384603894406,32.0,65.0,53.0,1.0,33,59
668,33060,0.7565532340840558,9.0,18.0,41.0,3.0,33,60
669,33061,0.06665102540397416,3.0,58.0,56.0,1.0,33,61
670,33062,0.07373229236114764,7.0,50.0,23.0,4.0,33,62
671,33063,0.31089838412866355,31.0,63.0,59.0,2.0,33,63
672,33064,0.6138047547276417,91.0,26.0,8.0,3.0,33,64
673,34001,0.10645797032824023,13.0,53.0,24.0,1.0,34,1
674,34002,0.4828627490843941,52.0,21.0,18.0,4.0,34,2
675,34003,0.9720111262884462,35.0,76.0,10.0,3.0,34,3
676,34004,0.40780535800433704,86.0,28.0,39.0,5.0,34,4
677,34005,0.3760985877933418,15.0,49.0,15.0,4.0,34,5
678,34006,0.3659311261128778,83.0,26.0,17.0,3.0,34,6
679,34007,0.2541841513171561,47.0,47.0,48.0,1.0,34,7
680,34008,0.39406639742309113,46.0,67.0,25.0,1.0,34,8
681,34009,0.3068489046193583,56.0,61.0,10.0,1.0,34,9
682,34010,0.3936196279408274,13.0,43.0,30.0,5.0,34,10
683,34011,0.24870098088319792,51.0,57.0,56.0,3.0,34,11
684,34012,0.4764166688276248,46.0,46.0,50.0,3.0,34,12
685,34013,0.7228434365493656,57.0,31.0,12.0,0.0,34,13
686,34014,0.14823264731547658,26.0,51.0,1.0,1.0,34,14
687,34015,0.813690064576794,23.0,5.0,29.0,2.0,34,15
688,34016,0.2181824870517699,85.0,75.0,29.0,5.0,34,16
689,34017,0.6404469820095893,34.0,12.0,40.0,3.0,34,17
690,34018,0.5096437392225833,84.0,4.0,54.0,1.0,34,18
691,34019,0.8957967743579215,91.0,6.0,4.0,3.0,34,19
692,34020,0.17444937165038898,4.0,6.0,46.0,3.0,34,20
693,34021,0.0340244221183541,42.0,33.0,35.0,1.0,34,21
694,34022,0.31573064292872877,36.0,49.0,8.0,3.0,34,22
695,34023,0.10810092328677767,33.0,67.0,33.0,3.0,34,23
696,34024,0.4350977076016309,13.0,41.0,30.0,3.0,34,24
697,34025,0.19261645989784903,77.0,78.0,0.0,1.0,34,25
698,34026,0.5453593697267746,85.0,49.0,1.0,4.0,34,26
699,34027,0.3605034812897254,66.0,37.0,8.0,4.0,34,27
700,34028,0.260968613221058,40.0,11.0,23.0,3.0,34,28
701,34029,0.17228226582962913,55.0,78.0,50.0,3.0,34,29
702,34030,0.5450548399793463,6.0,63.0,18.0,0.0,34,30
703,34031,0.9336297108843186,31.0,37.0,53.0,0.0,34,31
704,34032,0.9095975773352335,97.0,14.0,49.0,1.0,34,32
705,34033,0.7912771064939932,95.0,44.0,24.0,1.0,34,33
706,34034,0.8143527208661727,23.0,10.0,20.0,3.0,34,34
707,34035,0.3110392380241055,40.0,69.0,34.0,3.0,34,35
708,34036,0.8062697894572983,99.0,0.0,2.0,2.0,34,36
709,34037,0.3169113124794901,81.0,78.0,13.0,5.0,34,37
710,34038,0.851875142735816,80.0,25.0,56.0,3.0,34,38
711,34039,0.9069691952250923,4.0,33.0,28.0,5.0,34,39
712,34040,0.2502764728806828,13.0,26.0,33.0,5.0,34,40
713,34041,0.0523601588006245,26.0,73.0,37.0,0.0,34,41
714,34042,0.4107316515543432,98.0,43.0,46.0,2.0,34,42
715,34043,0.4887714110287761,82.0,48.0,34.0,1.0,34,43
716,34044,0.4480859694797207,78.0,70.0,12.0,2.0,34,44
717,34045,0.4476600395268061,22.0,55.0,7.0,4.0,34,45
718,34046,0.2189505599163002,67.0,65.0,47.0,5.0,34,46
719,34047,0.8857468652093623,63.0,37.0,10.0,2.0,34,47
720,34048,0.7996389520138006,90.0,35.0,40.0,0.0,34,48
721,34049,0.07333079346920213,9.0,30.0,0.0,1.0,34,49
722,34050,0.9910248147553705,45.0,73.0,7.0,4.0,34,50
723,34051,0.572158482202464,59.0,3.0,53.0,4.0,34,51
724,34052,0.8147594979556056,31.0,33.0,56.0,1.0,34,52
725,34053,0.764322052978345,2.0,46.0,30.0,4.0,34,53
726,34054,0.8750277911691399,28.0,27.0,7.0,4.0,34,54
727,34055,0.8239150031741602,75.0,43.0,54.0,3.0,34,55
728,34056,0.40581827992733177,39.0,30.0,41.0,2.0,34,56
729,34057,0.9865328170565009,68.0,31.0,38.0,0.0,34,57
730,35001,0.9101548280628535,26.0,6.0,20.0,3.0,35,1
731,35002,0.9234503477744782,72.0,75.0,43.0,4.0,35,2
732,35003,0.44459574125817136,68.0,67.0,59.0,2.0,35,3
733,35004,0.30701386345809656,82.0,44.0,19.0,4.0,35,4
734,35005,0.5733156844595164,99.0,73.0,46.0,0.0,35,5
735,35006,0.46189636022455016,34.0,35.0,21.0,1.0,35,6
736,35007,0.22769736935992846,98.0,31.0,41.0,2.0,35,7
737,35008,0.7302147584942172,30.0,69.0,30.0,0.0,35,8
738,35009,0.8142436163314631,11.0,2.0,21.0,2.0,35,9
739,35010,0.44215949645926356,34.0,33.0,4.0,2.0,35,10
740,35011,0.3778440980488498,82.0,61.0,22.0,5.0,35,11
741,35012,0.5415752818889439,64.0,6.0,18.0,4.0,35,12
742,35013,0.536897393259791,22.0,77.0,26.0,3.0,35,13
743,35014,0.06430799067959003,33.0,56.0,51.0,4.0,35,14
744,35015,0.452889728411627,40.0,6.0,31.0,1.0,35,15
745,35016,0.6954932449931341,25.0,78.0,25.0,1.0,35,16
746,35017,0.6142978195429615,44.0,27.0,40.0,1.0,35,17
747,35018,0.6446840117349224,21.0,61.0,46.0,2.0,35,18
748,35019,0.9750127390946833,82.0,59.0,27.0,5.0,35,19
749,35020,0.9857496156009459,36.0,3.0,2.0,5.0,35,20
750,35021,0.49312911517270896,75.0,24.0,9.0,4.0,35,21
751,35022,0.3266341102323028,21.0,12.0,59.0,2.0,35,22
752,35023,0.1255540852186866,38.0,30.0,36.0,0.0,35,23
753,35024,0.08380823977765683,82.0,40.0,45.0,5.0,35,24
754,35025,0.5046602894117924,15.0,38.0,27.0,0.0,35,25
755,35026,0.29693886244737955,75.0,10.0,12.0,5.0,35,26
756,35027,0.5303686231801226,20.0,33.0,20.0,1.0,35,27
757,35028,0.6251096435013285,91.0,7.0,48.0,4.0,35,28
758,35029,0.17338190985405755,0.0,25.0,10.0,1.0,35,29
759,35030,0.34846333893424,74.0,56.0,48.0,1.0,35,30
760,35031,0.2979381375135627,14.0,59.0,26.0,4.0,35,31
761,35032,0.5568343818203086,72.0,56.0,57.0,4.0,35,32
762,35033,0.6537765205052753,79.0,45.0,59.0,1.0,35,33
763,35034,0.21608922794701058,1.0,6.0,18.0,5.0,35,34
764,35035,0.16125032082903568,14.0,15.0,49.0,3.0,35,35
765,35036,0.7053709306512305,92.0,0.0,2.0,0.0,35,36
766,35037,0.773197334270846,22.0,10.0,30.0,3.0,35,37
767,35038,0.6502577734369469,14.0,73.0,41.0,4.0,35,38
768,35039,0.48734412806418714,5.0,10.0,33.0,4.0,35,39
769,35040,0.8140910463460729,63.0,26.0,33.0,0.0,35,40
770,35041,0.9478142807098552,65.0,48.0,38.0,1.0,35,41
771,35042,0.2095318189420694,73.0,20.0,54.0,4.0,35,42
772,35043,0.3246201360700005,45.0,57.0,17.0,4.0,35,43
773,35044,0.550791103299025,1.0,67.0,53.0,3.0,35,44
774,35045,0.192747578224443,11.0,31.0,50.0,3.0,35,45
775,35046,0.1967677148353868,33.0,33.0,29.0,3.0,35,46
776,35048,0.1563753658459497,66.0,63.0,48.0,2.0,35,48
777,35049,0.45591836630478966,4.0,75.0,48.0,1.0,35,49
778,36001,0.7045791337371428,89.0,57.0,56.0,4.0,36,1
779,36002,0.02118104347662164,76.0,17.0,30.0,4.0,36,2
780,36003,0.9042396279671054,80.0,50.0,22.0,5.0,36,3
781,36004,0.5034347669811546,42.0,5.0,50.0,2.0,36,4
782,36005,0.008335681395780226,71.0,57.0,48.0,0.0,36,5
783,36006,0.4134044305517216,95.0,6.0,30.0,2.0,36,6
784,36007,0.16048243191371847,13.0,16.0,19.0,0.0,36,7
785,36008,0.6673264529092946,12.0,43.0,50.0,2.0,36,8
786,36009,0.027023750411368397,80.0,72.0,3.0,5.0,36,9
787,36010,0.240438210853404,41.0,80.0,52.0,3.0,36,10
788,36011,0.07046811691869259,62.0,62.0,60.0,4.0,36,11
789,36012,0.37141801753531944,37.0,74.0,9.0,4.0,36,12
790,36013,0.9277029124386889,11.0,1.0,10.0,2.0,36,13
791,36014,0.3641523177567153,44.0,75.0,20.0,2.0,36,14
792,36015,0.299416578156114,71.0,64.0,52.0,2.0,36,15
793,36016,0.6113390370155246,16.0,12.0,23.0,4.0,36,16
794,36017,0.2810198471563522,25.0,47.0,30.0,5.0,36,17
795,36018,0.882058991540765,7.0,57.0,6.0,2.0,36,18
796,36019,0.4649889562830585,1.0,55.0,24.0,0.0,36,19
797,36020,0.4581174027070324,43.0,14.0,29.0,4.0,36,20
798,36021,0.36138004897929343,73.0,68.0,11.0,2.0,36,21
799,36022,0.6220340177536021,85.0,7.0,57.0,0.0,36,22
800,36023,0.7052567413370819,17.0,75.0,58.0,3.0,36,23
801,36024,0.8364563333728516,20.0,62.0,34.0,3.0,36,24
802,36025,0.43397484672430486,9.0,28.0,55.0,4.0,36,25
803,36026,0.38426431803319105,15.0,60.0,23.0,3.0,36,26
804,36027,0.35739753150893794,52.0,29.0,51.0,3.0,36,27
805,36028,0.7390554033123349,37.0,12.0,18.0,2.0,36,28
806,36029,0.16553589408456892,2.0,3.0,8.0,1.0,36,29
807,36030,0.5761620237103476,0.0,21.0,10.0,3.0,36,30
808,36031,0.9618820101121617,80.0,9.0,16.0,0.0,36,31
809,36032,0.4275646991816394,23.0,74.0,6.0,3.0,36,32
810,36033,0.6916385044380672,47.0,71.0,42.0,5.0,36,33
811,36034,0.9577693983265678,89.0,32.0,36.0,0.0,36,34
812,36035,0.8850331948471306,42.0,66.0,1.0,0.0,36,35
813,36036,0.6936791200707125,51.0,66.0,11.0,4.0,36,36
814,36037,0.3160741316308694,83.0,25.0,42.0,4.0,36,37
815,36038,0.03718206604950414,2.0,18.0,60.0,1.0,36,38
816,36039,0.7220640518536695,85.0,51.0,16.0,2.0,36,39
817,36040,0.6101562411782866,3.0,69.0,23.0,4.0,36,40
818,36041,0.6066785018540647,93.0,55.0,20.0,5.0,36,41
